User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
13777887,male,22,188.0,93.0,26.0,112.0,40.8,177.0
17006078,male,21,159.0,64.0,16.0,87.0,40.3,38.0
10494169,male,20,186.0,86.0,16.0,90.0,40.3,52.0
16709658,female,77,157.0,59.0,23.0,107.0,40.5,164.0
17358233,female,67,155.0,58.0,9.0,92.0,39.4,48.0
15382966,female,33,149.0,52.0,27.0,109.0,40.7,179.0
11304866,female,70,149.0,54.0,30.0,110.0,40.9,221.0
14954248,female,23,185.0,76.0,11.0,89.0,40.0,44.0
17543576,female,66,168.0,71.0,10.0,88.0,39.6,47.0
17569800,female,64,161.0,65.0,12.0,96.0,39.9,67.0
12624213,female,48,153.0,55.0,29.0,115.0,40.8,218.0
11979612,male,68,172.0,74.0,23.0,94.0,40.6,135.0
19380588,male,65,195.0,100.0,24.0,98.0,40.5,166.0
18424958,female,73,160.0,59.0,9.0,87.0,39.7,44.0
16853970,female,66,185.0,86.0,17.0,92.0,40.3,84.0
14060949,female,30,165.0,60.0,11.0,90.0,40.0,49.0
16300919,female,56,152.0,53.0,18.0,96.0,40.5,102.0
11680010,female,75,161.0,64.0,19.0,102.0,40.8,123.0
16290700,female,71,169.0,74.0,13.0,98.0,40.1,76.0
18875049,male,42,186.0,83.0,11.0,94.0,40.1,53.0
19416303,male,69,189.0,92.0,6.0,90.0,39.1,34.0
18489846,male,47,166.0,67.0,9.0,93.0,39.8,41.0
10266885,male,47,193.0,99.0,20.0,99.0,40.6,123.0
19267175,female,20,160.0,62.0,26.0,104.0,40.9,149.0
17921022,female,25,165.0,63.0,26.0,113.0,40.8,176.0
11948320,male,48,181.0,84.0,25.0,99.0,41.1,147.0
15292175,female,31,156.0,58.0,16.0,101.0,40.1,91.0
12826845,male,62,177.0,78.0,25.0,111.0,40.8,206.0
14285377,male,30,190.0,89.0,16.0,95.0,40.1,72.0
19358330,male,37,180.0,85.0,22.0,96.0,40.8,108.0
14433627,male,40,179.0,77.0,17.0,100.0,40.5,94.0
12290506,male,58,181.0,84.0,11.0,78.0,39.9,35.0
18821278,female,38,154.0,57.0,20.0,95.0,40.8,103.0
18466669,female,23,156.0,55.0,14.0,86.0,40.3,56.0
18191103,female,63,142.0,49.0,25.0,92.0,41.0,135.0
18583921,female,46,155.0,56.0,2.0,72.0,38.4,6.0
16554864,female,29,172.0,67.0,19.0,95.0,40.3,93.0
10826147,female,26,174.0,72.0,7.0,90.0,39.9,30.0
11966394,male,72,183.0,94.0,9.0,88.0,39.6,50.0
11989680,male,58,188.0,90.0,6.0,81.0,39.0,23.0
12319687,male,62,180.0,83.0,27.0,99.0,40.8,177.0
16203156,female,20,167.0,63.0,27.0,113.0,40.7,181.0
17348994,male,27,185.0,87.0,7.0,89.0,39.6,24.0
17102445,female,27,154.0,56.0,10.0,84.0,39.5,38.0
16382966,male,36,186.0,86.0,8.0,84.0,39.7,25.0
14917389,male,21,181.0,74.0,9.0,94.0,39.5,33.0
17422182,male,39,197.0,106.0,8.0,95.0,39.3,43.0
13098248,male,55,183.0,83.0,6.0,84.0,39.2,24.0
10570155,male,28,198.0,98.0,26.0,113.0,40.6,191.0
15008390,female,29,162.0,61.0,24.0,101.0,40.6,134.0
11969700,male,57,182.0,86.0,10.0,95.0,39.8,58.0
17806696,female,35,162.0,55.0,2.0,80.0,38.0,7.0
11877586,female,48,157.0,62.0,1.0,77.0,37.9,3.0
15772788,female,77,160.0,59.0,30.0,110.0,40.8,223.0
12330499,male,27,188.0,84.0,6.0,87.0,39.1,18.0
13462534,male,59,186.0,84.0,2.0,84.0,37.8,8.0
17184236,female,60,164.0,66.0,27.0,110.0,40.8,190.0
15563326,male,29,196.0,92.0,19.0,96.0,40.4,89.0
11060769,female,42,160.0,58.0,17.0,91.0,40.5,82.0
14314908,male,25,196.0,102.0,14.0,87.0,39.9,47.0
19712626,female,44,168.0,70.0,18.0,94.0,40.3,90.0
17024253,female,28,165.0,59.0,11.0,91.0,39.8,50.0
14494156,female,69,167.0,68.0,5.0,85.0,39.2,22.0
13727191,female,43,167.0,61.0,3.0,98.0,38.4,17.0
12088340,female,50,154.0,62.0,22.0,100.0,40.6,129.0
18184462,female,36,174.0,68.0,19.0,108.0,40.1,121.0
12061462,male,61,185.0,81.0,4.0,81.0,38.9,15.0
17157866,female,34,162.0,57.0,22.0,96.0,41.0,114.0
12663057,female,23,161.0,60.0,26.0,112.0,40.5,174.0
13025999,female,79,167.0,61.0,5.0,82.0,38.8,22.0
17143275,female,71,165.0,67.0,19.0,91.0,40.3,99.0
16915497,male,41,174.0,83.0,6.0,84.0,39.6,20.0
14661410,female,43,162.0,66.0,28.0,100.0,40.4,159.0
18157671,male,32,185.0,77.0,16.0,92.0,40.1,63.0
12698942,female,60,151.0,58.0,27.0,105.0,40.9,179.0
14248532,male,22,186.0,87.0,22.0,104.0,40.8,120.0
19689908,female,77,163.0,65.0,14.0,89.0,40.5,71.0
13325818,male,38,181.0,82.0,16.0,98.0,40.2,83.0
14373677,male,69,169.0,69.0,6.0,92.0,39.7,33.0
18728217,male,73,190.0,93.0,7.0,98.0,39.5,50.0
15687807,male,44,185.0,87.0,12.0,95.0,39.9,62.0
15031709,male,35,188.0,86.0,25.0,101.0,40.7,140.0
11640033,female,59,167.0,69.0,23.0,106.0,41.1,151.0
17762006,male,41,191.0,95.0,2.0,83.0,38.5,7.0
17300463,female,28,176.0,72.0,27.0,112.0,40.7,178.0
18423500,female,29,168.0,62.0,6.0,89.0,39.8,26.0
18867459,male,77,184.0,90.0,10.0,91.0,39.6,62.0
19956618,female,64,158.0,63.0,16.0,96.0,40.5,90.0
11717487,male,53,197.0,104.0,28.0,106.0,40.6,213.0
13657808,male,27,183.0,81.0,24.0,99.0,40.7,115.0
16859377,female,22,171.0,69.0,21.0,95.0,40.1,99.0
12668423,female,23,184.0,72.0,15.0,96.0,40.5,72.0
11158097,male,44,185.0,92.0,17.0,105.0,40.3,115.0
18250919,male,29,187.0,88.0,3.0,81.0,38.6,7.0
10477080,female,44,168.0,66.0,25.0,110.0,40.7,169.0
18139213,male,43,183.0,82.0,27.0,110.0,40.6,196.0
16861387,female,26,161.0,61.0,15.0,93.0,40.2,70.0
17674162,female,51,166.0,65.0,25.0,91.0,40.5,122.0
14777378,female,37,171.0,75.0,7.0,88.0,39.3,29.0
14810201,female,57,160.0,62.0,22.0,103.0,40.3,138.0
19553846,female,45,177.0,76.0,17.0,103.0,40.2,100.0
14422916,male,70,169.0,73.0,16.0,99.0,40.3,107.0
17761176,male,22,191.0,92.0,2.0,84.0,38.1,5.0
11769784,male,70,190.0,99.0,18.0,97.0,40.5,125.0
13629888,female,60,173.0,70.0,11.0,97.0,39.8,62.0
15032148,male,30,187.0,88.0,10.0,94.0,40.2,44.0
15865351,female,43,163.0,61.0,20.0,105.0,40.6,125.0
10013882,male,52,160.0,68.0,5.0,79.0,39.0,14.0
12053690,female,39,173.0,69.0,24.0,102.0,41.0,138.0
10211651,male,76,193.0,104.0,16.0,90.0,40.4,101.0
16131570,female,20,156.0,51.0,20.0,88.0,40.5,84.0
18682525,female,30,159.0,56.0,15.0,105.0,40.5,92.0
14997748,female,53,172.0,73.0,6.0,75.0,39.5,18.0
18190007,female,28,154.0,52.0,18.0,100.0,40.5,101.0
19385373,female,68,150.0,57.0,24.0,111.0,40.7,178.0
16509162,male,24,177.0,81.0,9.0,85.0,39.8,23.0
14418662,male,66,198.0,97.0,10.0,85.0,39.8,49.0
16618332,female,65,162.0,66.0,24.0,95.0,40.9,133.0
19452062,male,44,196.0,102.0,17.0,107.0,40.4,124.0
14338206,female,20,171.0,68.0,23.0,99.0,41.1,118.0
17838616,female,29,138.0,45.0,13.0,101.0,40.1,76.0
18280943,female,23,173.0,71.0,5.0,94.0,39.2,23.0
18557469,female,28,163.0,60.0,29.0,96.0,41.0,147.0
17699499,male,24,174.0,76.0,21.0,98.0,40.6,93.0
12610747,male,41,195.0,100.0,30.0,107.0,40.8,213.0
18989710,male,46,195.0,95.0,10.0,82.0,40.0,35.0
10630310,male,59,186.0,87.0,1.0,78.0,37.7,3.0
17731293,male,39,177.0,77.0,7.0,88.0,39.4,26.0
13708815,female,43,157.0,60.0,28.0,110.0,40.9,191.0
15291398,male,66,183.0,86.0,15.0,94.0,40.3,91.0
10556827,female,56,164.0,68.0,10.0,96.0,39.8,54.0
10442926,male,79,194.0,103.0,21.0,96.0,40.9,154.0
11971930,female,67,168.0,64.0,6.0,95.0,39.2,34.0
18109896,male,49,185.0,93.0,22.0,99.0,40.5,135.0
15118662,male,73,185.0,83.0,1.0,76.0,37.7,4.0
12923824,male,54,165.0,72.0,7.0,88.0,39.5,30.0
12600728,female,24,159.0,62.0,9.0,87.0,39.6,36.0
11142922,male,34,164.0,63.0,8.0,93.0,39.5,31.0
12462491,male,38,190.0,96.0,8.0,83.0,39.5,26.0
18996844,female,29,159.0,63.0,27.0,111.0,40.7,179.0
13897571,female,51,151.0,55.0,10.0,93.0,40.3,52.0
12756164,male,27,172.0,75.0,3.0,92.0,38.6,11.0
11236270,male,38,173.0,80.0,4.0,86.0,38.9,13.0
12399826,male,38,190.0,94.0,13.0,90.0,40.0,55.0
11944290,male,68,186.0,90.0,5.0,87.0,39.0,26.0
10354823,female,20,160.0,59.0,29.0,112.0,40.5,193.0
14616526,female,29,159.0,64.0,17.0,97.0,40.2,87.0
12344142,male,63,185.0,88.0,27.0,113.0,40.6,238.0
13470606,female,65,172.0,71.0,17.0,94.0,40.5,91.0
16202796,female,41,162.0,60.0,11.0,82.0,39.8,42.0
14116675,female,41,165.0,63.0,17.0,97.0,40.5,91.0
11639090,female,71,160.0,65.0,8.0,86.0,39.7,37.0
19718404,male,74,184.0,88.0,16.0,97.0,40.0,111.0
10636184,male,21,182.0,81.0,24.0,112.0,40.6,156.0
15558914,female,21,172.0,71.0,27.0,108.0,40.8,164.0
10912661,male,47,191.0,88.0,5.0,84.0,39.4,18.0
14777311,female,27,160.0,57.0,23.0,112.0,40.7,156.0
15304818,male,65,194.0,98.0,25.0,114.0,40.9,232.0
11231211,male,40,183.0,81.0,8.0,85.0,40.0,27.0
10480604,female,41,148.0,53.0,29.0,111.0,40.9,203.0
18473115,female,28,160.0,61.0,15.0,95.0,40.2,74.0
19976691,female,43,154.0,54.0,6.0,83.0,39.0,24.0
15874362,male,42,190.0,88.0,3.0,83.0,38.9,10.0
19644961,male,28,185.0,86.0,22.0,111.0,40.4,149.0
18685732,female,28,158.0,60.0,24.0,105.0,40.6,144.0
15603034,female,45,158.0,60.0,15.0,93.0,40.1,76.0
15128163,female,51,149.0,48.0,28.0,107.0,40.9,191.0
11594161,male,21,171.0,73.0,20.0,91.0,40.7,63.0
12734839,male,62,181.0,83.0,28.0,112.0,41.0,238.0
14435368,female,44,160.0,59.0,26.0,106.0,40.6,167.0
19195820,female,43,169.0,63.0,22.0,109.0,40.6,147.0
11314616,male,48,180.0,83.0,16.0,94.0,40.0,82.0
11188547,male,30,188.0,92.0,22.0,102.0,40.7,124.0
16792673,female,27,169.0,66.0,9.0,87.0,40.0,36.0
12642027,male,34,206.0,114.0,22.0,95.0,40.6,116.0
15164049,male,60,185.0,84.0,17.0,99.0,40.5,110.0
12589803,male,21,193.0,86.0,12.0,102.0,40.4,61.0
11796936,male,72,208.0,110.0,16.0,97.0,39.9,117.0
18380093,female,58,159.0,58.0,20.0,101.0,40.7,123.0
17017081,male,26,173.0,72.0,11.0,89.0,40.2,34.0
15150878,female,25,167.0,60.0,5.0,88.0,39.0,21.0
14211921,male,43,197.0,96.0,4.0,90.0,38.9,18.0
11290538,female,39,171.0,67.0,19.0,91.0,40.4,88.0
16698154,female,42,160.0,60.0,29.0,109.0,40.9,194.0
11566569,female,57,180.0,73.0,6.0,87.0,39.4,27.0
15217381,male,53,200.0,96.0,23.0,98.0,40.8,143.0
13218598,male,34,192.0,99.0,27.0,113.0,40.7,206.0
15054705,male,32,166.0,72.0,2.0,82.0,38.4,5.0
16182645,male,35,185.0,87.0,11.0,85.0,40.0,35.0
15108647,female,36,152.0,48.0,5.0,84.0,39.4,20.0
13890962,female,66,185.0,76.0,11.0,94.0,39.9,58.0
16330457,male,39,182.0,89.0,15.0,90.0,40.5,63.0
10250475,female,30,176.0,69.0,18.0,100.0,40.3,97.0
19948051,male,78,181.0,85.0,29.0,107.0,40.6,248.0
19743177,female,29,165.0,59.0,19.0,94.0,40.3,93.0
14600903,female,27,164.0,56.0,17.0,101.0,40.1,96.0
15381496,female,42,164.0,64.0,6.0,83.0,39.1,23.0
13896084,female,23,171.0,67.0,11.0,94.0,40.2,51.0
18053386,male,79,170.0,76.0,24.0,108.0,40.6,206.0
17910606,male,68,187.0,90.0,14.0,90.0,40.2,79.0
16710861,female,31,168.0,65.0,10.0,88.0,40.0,42.0
15219259,male,37,186.0,91.0,9.0,89.0,39.1,36.0
18458539,female,71,159.0,59.0,23.0,103.0,40.6,151.0
16959072,male,37,158.0,63.0,20.0,103.0,40.5,110.0
12024446,male,28,199.0,94.0,11.0,94.0,39.9,48.0
10131998,female,56,162.0,63.0,20.0,110.0,40.7,140.0
15658862,female,41,143.0,44.0,7.0,81.0,39.5,27.0
16733217,female,79,166.0,71.0,5.0,98.0,38.9,30.0
10072090,male,39,194.0,99.0,17.0,95.0,40.2,88.0
10826473,female,26,165.0,63.0,12.0,82.0,39.6,42.0
18789619,female,35,182.0,70.0,2.0,83.0,38.4,7.0
13423522,female,58,171.0,68.0,30.0,102.0,40.7,184.0
15019146,male,20,181.0,77.0,18.0,94.0,40.2,65.0
12190043,male,26,181.0,78.0,16.0,98.0,40.2,73.0
12302421,female,31,163.0,60.0,7.0,86.0,39.4,28.0
19020086,male,64,192.0,93.0,14.0,93.0,40.1,83.0
11741754,female,76,172.0,68.0,14.0,95.0,39.9,80.0
14714345,male,52,188.0,93.0,21.0,107.0,40.6,157.0
13377470,female,21,174.0,66.0,16.0,104.0,40.3,91.0
11083038,female,32,173.0,63.0,2.0,84.0,38.3,8.0
14429861,female,28,162.0,58.0,4.0,75.0,38.8,11.0
12505221,male,42,179.0,77.0,4.0,72.0,38.4,6.0
18488315,female,71,154.0,58.0,18.0,98.0,40.5,109.0
10012801,female,25,170.0,62.0,19.0,96.0,40.5,95.0
10332883,female,59,153.0,55.0,2.0,85.0,38.0,9.0
16732256,male,51,181.0,82.0,9.0,79.0,39.8,27.0
16025145,male,55,187.0,84.0,3.0,85.0,38.3,12.0
19693886,female,32,153.0,51.0,12.0,101.0,40.4,69.0
17791415,male,58,177.0,78.0,16.0,98.0,40.4,97.0
19392699,male,25,166.0,70.0,5.0,85.0,39.4,12.0
19379018,female,21,188.0,78.0,21.0,91.0,41.0,87.0
19070128,male,26,186.0,90.0,15.0,96.0,40.2,68.0
16415104,male,63,167.0,67.0,24.0,100.0,40.7,153.0
13178607,male,24,185.0,90.0,26.0,112.0,40.4,177.0
15931804,female,42,174.0,71.0,15.0,91.0,40.2,69.0
12341644,male,64,187.0,94.0,28.0,110.0,40.8,239.0
17906295,male,29,186.0,91.0,21.0,107.0,40.3,133.0
13873260,male,30,186.0,80.0,8.0,89.0,39.5,27.0
13234647,male,29,169.0,73.0,21.0,100.0,40.3,103.0
10137820,female,37,160.0,63.0,18.0,101.0,40.4,103.0
16864285,male,50,188.0,86.0,14.0,94.0,40.2,74.0
17308957,female,56,161.0,60.0,29.0,104.0,40.8,186.0
17755287,female,35,179.0,68.0,5.0,85.0,39.2,19.0
14623070,female,55,167.0,64.0,21.0,98.0,40.6,120.0
12888250,female,58,170.0,68.0,12.0,95.0,39.7,64.0
12966987,female,72,164.0,65.0,12.0,104.0,40.1,79.0
14460322,female,33,158.0,60.0,1.0,76.0,37.7,3.0
12196897,male,24,196.0,94.0,22.0,99.0,40.6,109.0
17605056,female,41,160.0,60.0,28.0,101.0,40.9,163.0
18643037,male,78,193.0,97.0,2.0,84.0,38.3,11.0
17091336,male,21,175.0,71.0,3.0,88.0,38.7,8.0
19209157,male,29,177.0,79.0,8.0,86.0,39.5,23.0
15710102,female,58,175.0,71.0,26.0,105.0,40.8,166.0
10965339,male,48,199.0,101.0,11.0,95.0,40.0,62.0
19869971,female,22,176.0,74.0,19.0,97.0,40.8,92.0
16984792,male,26,191.0,91.0,16.0,99.0,40.0,80.0
10117681,male,79,176.0,82.0,30.0,109.0,40.8,265.0
19148024,female,48,166.0,70.0,4.0,87.0,38.8,17.0
11030399,male,51,181.0,91.0,29.0,110.0,40.9,227.0
11876838,female,44,171.0,71.0,30.0,108.0,41.0,194.0
13390054,female,34,181.0,72.0,23.0,102.0,41.2,130.0
12298601,female,20,156.0,52.0,10.0,97.0,39.5,51.0
18602518,female,32,158.0,57.0,23.0,101.0,40.6,131.0
17192236,male,41,188.0,90.0,16.0,91.0,40.4,72.0
10229285,female,63,167.0,67.0,17.0,87.0,40.5,78.0
10969295,male,25,182.0,77.0,20.0,102.0,40.2,102.0
15916234,female,24,151.0,50.0,28.0,101.0,40.7,158.0
12150397,female,29,169.0,69.0,15.0,97.0,40.4,76.0
19053854,female,21,175.0,74.0,13.0,95.0,40.2,60.0
10625848,male,63,174.0,76.0,25.0,112.0,40.7,210.0
12747945,female,21,169.0,70.0,14.0,98.0,40.3,70.0
19254310,male,58,182.0,90.0,6.0,84.0,39.6,25.0
17114577,female,47,157.0,66.0,22.0,96.0,40.4,117.0
16262909,male,50,183.0,84.0,7.0,84.0,39.5,26.0
12318694,female,25,162.0,60.0,2.0,80.0,38.1,7.0
17696084,male,49,169.0,78.0,10.0,96.0,39.7,54.0
16102225,male,36,182.0,80.0,15.0,94.0,40.1,67.0
13975608,female,51,160.0,66.0,3.0,76.0,38.5,10.0
15705598,female,27,170.0,63.0,10.0,92.0,39.7,46.0
11944224,female,40,138.0,42.0,3.0,82.0,38.3,12.0
15218744,female,25,177.0,75.0,29.0,105.0,41.3,167.0
16057645,male,73,184.0,85.0,17.0,101.0,40.6,126.0
16653476,female,26,170.0,70.0,3.0,82.0,38.5,10.0
15480584,female,32,165.0,66.0,3.0,75.0,38.5,8.0
12334750,male,56,181.0,82.0,20.0,102.0,40.2,134.0
12892291,male,37,177.0,84.0,11.0,96.0,40.0,54.0
16346869,male,43,185.0,94.0,16.0,103.0,40.3,103.0
19378732,male,63,197.0,101.0,12.0,94.0,40.3,75.0
12437385,male,55,198.0,104.0,18.0,103.0,40.0,131.0
19993615,female,31,164.0,61.0,14.0,96.0,40.1,71.0
12020646,female,64,157.0,63.0,17.0,105.0,40.1,112.0
17462480,female,63,152.0,52.0,17.0,103.0,40.1,111.0
19578668,female,22,150.0,55.0,8.0,91.0,39.9,36.0
16910616,male,42,192.0,89.0,15.0,85.0,40.3,54.0
19898430,male,59,190.0,90.0,27.0,100.0,40.6,181.0
13066276,male,55,217.0,126.0,17.0,91.0,40.4,101.0
15158798,male,70,194.0,91.0,28.0,103.0,40.8,216.0
13463250,male,44,186.0,93.0,21.0,93.0,40.4,105.0
12803578,male,24,192.0,91.0,2.0,88.0,38.5,6.0
17916473,female,35,158.0,49.0,29.0,110.0,40.8,198.0
17714995,male,31,183.0,87.0,15.0,97.0,40.2,72.0
17516466,female,30,159.0,60.0,15.0,99.0,40.5,81.0
12184919,male,41,178.0,87.0,15.0,83.0,40.3,48.0
16957159,male,54,167.0,69.0,8.0,87.0,39.8,32.0
13045372,female,24,171.0,65.0,25.0,107.0,40.9,152.0
18259750,male,52,172.0,82.0,29.0,111.0,40.9,228.0
12018394,male,79,185.0,90.0,20.0,94.0,40.6,135.0
18085674,male,46,198.0,99.0,6.0,83.0,39.1,22.0
13884548,male,37,199.0,107.0,11.0,95.0,39.9,58.0
13327512,male,36,196.0,103.0,10.0,99.0,39.7,57.0
19608119,female,63,148.0,46.0,9.0,90.0,39.5,47.0
18922575,male,21,195.0,89.0,6.0,87.0,39.2,17.0
10944343,female,37,179.0,75.0,4.0,89.0,38.8,17.0
11588315,female,55,159.0,60.0,16.0,96.0,40.2,89.0
19665517,male,27,175.0,77.0,29.0,117.0,40.9,216.0
12658380,female,72,169.0,71.0,29.0,105.0,41.0,193.0
19103918,female,79,167.0,63.0,12.0,97.0,40.2,72.0
13867618,male,27,189.0,86.0,5.0,87.0,39.2,16.0
12825749,female,40,176.0,72.0,1.0,84.0,37.9,4.0
17603698,male,38,191.0,92.0,11.0,94.0,39.9,53.0
15005792,male,70,189.0,90.0,14.0,95.0,40.1,91.0
19149260,female,23,160.0,57.0,7.0,85.0,39.3,27.0
19626098,female,32,160.0,57.0,27.0,110.0,40.7,180.0
16363754,female,31,164.0,66.0,12.0,88.0,39.8,50.0
11789688,female,28,161.0,64.0,7.0,88.0,39.3,29.0
12720501,female,52,159.0,57.0,19.0,101.0,40.2,115.0
13710236,female,27,157.0,54.0,17.0,95.0,40.3,85.0
18176641,female,27,165.0,59.0,20.0,96.0,40.3,101.0
10351855,male,28,186.0,95.0,18.0,98.0,40.0,90.0
18327796,male,63,186.0,92.0,14.0,94.0,40.2,84.0
15698033,male,63,179.0,88.0,13.0,86.0,39.9,62.0
11351244,male,37,196.0,102.0,26.0,104.0,40.4,169.0
15340295,female,33,154.0,58.0,1.0,87.0,37.8,4.0
10918735,female,23,156.0,55.0,3.0,84.0,38.2,11.0
11084582,male,25,179.0,78.0,17.0,101.0,40.3,84.0
18001980,male,51,199.0,96.0,14.0,88.0,40.5,65.0
12150676,female,65,178.0,82.0,2.0,79.0,38.1,7.0
14142051,male,47,194.0,91.0,13.0,82.0,40.0,45.0
12950892,female,20,178.0,74.0,28.0,107.0,40.6,165.0
19791279,female,71,181.0,78.0,1.0,87.0,37.8,5.0
13362491,male,69,168.0,71.0,20.0,107.0,40.5,157.0
11983096,female,47,168.0,69.0,7.0,90.0,39.5,32.0
16458764,male,43,193.0,98.0,27.0,116.0,40.9,230.0
16166803,female,24,175.0,72.0,18.0,109.0,40.3,112.0
19325095,female,65,168.0,66.0,24.0,111.0,40.6,174.0
15356645,female,37,157.0,55.0,19.0,100.0,40.7,109.0
12788358,male,22,183.0,91.0,29.0,114.0,41.0,204.0
15752599,male,46,181.0,89.0,23.0,107.0,40.9,163.0
10608340,female,49,173.0,70.0,4.0,94.0,39.1,20.0
11475190,female,28,176.0,67.0,8.0,84.0,39.4,29.0
17679036,male,20,178.0,80.0,24.0,105.0,40.3,129.0
12510103,female,55,176.0,69.0,6.0,77.0,39.2,20.0
10123661,male,28,187.0,85.0,23.0,92.0,40.2,89.0
14971780,male,35,200.0,99.0,24.0,104.0,40.6,152.0
19209733,male,76,198.0,109.0,14.0,92.0,40.3,94.0
14057988,male,51,182.0,86.0,2.0,94.0,38.3,11.0
11218506,female,76,172.0,76.0,21.0,105.0,40.3,140.0
19574948,male,58,190.0,94.0,24.0,98.0,40.5,154.0
14641475,male,50,166.0,74.0,7.0,88.0,39.7,29.0
10593248,male,55,189.0,88.0,8.0,81.0,39.1,29.0
18858935,male,79,175.0,83.0,24.0,93.0,40.8,155.0
19354247,male,62,181.0,83.0,13.0,94.0,40.1,75.0
15537965,female,33,178.0,73.0,13.0,82.0,40.0,45.0
15529181,female,32,163.0,65.0,24.0,93.0,40.6,114.0
15233628,female,21,163.0,60.0,1.0,90.0,37.7,4.0
15864287,male,69,183.0,87.0,27.0,112.0,41.0,241.0
13396128,male,60,196.0,96.0,12.0,97.0,39.9,77.0
13749090,male,51,181.0,87.0,10.0,85.0,39.7,40.0
12477808,female,29,174.0,73.0,6.0,91.0,39.1,26.0
13442652,female,54,163.0,57.0,26.0,100.0,40.6,156.0
18037289,male,45,200.0,102.0,1.0,85.0,37.2,4.0
17292135,female,26,148.0,52.0,2.0,86.0,38.0,8.0
14527077,male,26,178.0,80.0,19.0,95.0,40.4,79.0
12966327,female,57,170.0,69.0,20.0,96.0,40.2,109.0
17125361,female,22,164.0,64.0,18.0,91.0,40.5,78.0
15973537,female,66,168.0,65.0,22.0,107.0,40.4,150.0
15527192,male,67,178.0,80.0,15.0,87.0,40.6,74.0
13073159,female,64,155.0,60.0,21.0,102.0,40.6,133.0
11660033,male,55,182.0,83.0,22.0,100.0,40.7,140.0
17573893,female,28,159.0,60.0,12.0,91.0,39.9,54.0
16089376,female,28,148.0,47.0,13.0,95.0,40.2,67.0
12777341,female,73,158.0,63.0,9.0,87.0,39.8,44.0
15748028,female,29,162.0,57.0,2.0,91.0,38.3,9.0
17651971,male,69,186.0,83.0,16.0,91.0,40.4,91.0
17898833,female,60,169.0,71.0,10.0,98.0,39.8,57.0
10621456,female,58,175.0,71.0,11.0,100.0,39.8,65.0
10850183,male,23,182.0,87.0,3.0,83.0,38.6,7.0
16378365,female,21,179.0,71.0,24.0,104.0,40.7,135.0
17120164,female,27,150.0,56.0,22.0,92.0,40.5,103.0
16971500,male,21,162.0,67.0,12.0,94.0,40.1,42.0
19894655,male,25,196.0,97.0,14.0,95.0,39.8,62.0
10526924,female,57,159.0,61.0,24.0,99.0,40.6,141.0
18857418,female,56,149.0,49.0,14.0,92.0,40.1,74.0
17775419,male,49,203.0,102.0,17.0,93.0,40.4,92.0
19155103,male,32,177.0,75.0,8.0,101.0,39.2,42.0
13456668,male,20,186.0,85.0,4.0,93.0,39.1,15.0
13474794,male,35,194.0,100.0,18.0,100.0,40.3,104.0
17063121,female,72,175.0,74.0,27.0,101.0,41.3,167.0
16299205,female,20,171.0,71.0,3.0,79.0,38.5,9.0
12728072,female,39,149.0,56.0,8.0,85.0,39.5,33.0
14342459,female,20,173.0,70.0,16.0,92.0,40.4,70.0
12940540,male,48,167.0,67.0,29.0,112.0,40.9,217.0
16792185,male,68,191.0,98.0,18.0,97.0,40.6,123.0
13428591,female,63,169.0,68.0,29.0,108.0,40.6,199.0
14464504,male,35,187.0,87.0,28.0,111.0,40.8,200.0
14254234,male,20,192.0,87.0,3.0,89.0,38.7,9.0
11472319,male,71,187.0,92.0,27.0,109.0,40.4,234.0
17352972,male,22,222.0,128.0,6.0,84.0,39.3,20.0
18107311,female,52,160.0,59.0,25.0,103.0,40.7,156.0
13139047,male,33,174.0,82.0,24.0,106.0,40.4,148.0
11946762,male,57,190.0,89.0,19.0,97.0,40.6,116.0
18553147,female,48,142.0,48.0,11.0,95.0,40.1,60.0
15623588,female,35,165.0,61.0,7.0,92.0,39.6,33.0
13338473,male,28,187.0,88.0,1.0,89.0,38.0,4.0
12271222,male,23,198.0,94.0,29.0,106.0,40.8,173.0
19097171,male,43,189.0,93.0,14.0,88.0,40.3,59.0
14102172,male,37,189.0,89.0,9.0,91.0,39.7,38.0
10020479,female,35,173.0,71.0,29.0,114.0,41.0,202.0
17768109,male,23,182.0,82.0,2.0,79.0,38.2,3.0
18165149,male,31,182.0,87.0,22.0,94.0,40.5,96.0
11935759,female,50,153.0,52.0,10.0,90.0,39.7,49.0
11952300,male,27,183.0,87.0,27.0,107.0,41.0,166.0
17671848,male,49,183.0,84.0,9.0,84.0,39.7,33.0
10257114,female,79,165.0,65.0,29.0,106.0,40.8,202.0
10268173,female,38,145.0,49.0,17.0,91.0,40.1,82.0
13260915,female,30,167.0,66.0,9.0,87.0,39.7,36.0
19616233,female,49,153.0,51.0,26.0,105.0,40.7,169.0
13495983,male,37,184.0,86.0,6.0,85.0,39.2,20.0
10836250,female,26,176.0,76.0,19.0,97.0,40.4,93.0
16859033,female,20,173.0,67.0,29.0,111.0,40.6,186.0
13606343,male,28,169.0,67.0,23.0,103.0,40.7,119.0
19604069,male,64,203.0,109.0,11.0,102.0,39.6,84.0
17900575,male,25,167.0,69.0,2.0,88.0,38.4,6.0
17906117,female,34,180.0,74.0,13.0,94.0,40.0,62.0
19606143,male,76,182.0,82.0,10.0,92.0,39.7,61.0
18293520,male,20,206.0,107.0,21.0,105.0,40.3,125.0
